Age,Gender,Income (in $1000s),Online Hours Per Week,Purchase Frequency (Last Month),Is Loyal Customer,Preferred Shopping Platform,Ad Clicks (Last Month),Discounts Used (Last Month),Competitor Pricing Index,Economic Conditions,Distance to Nearest Store (km),Shopping Frequency,"Purchase Decision (1=Yes, 0=No)"
47,Female,44.73,36,18,0,Mobile App,9,7,0.85,Favorable,25.62,15.41529608647909,1
33,Male,22.26,2,2,0,Website,6,9,1.07,Favorable,49.67,1.0,1
29,Male,47.77,33,2,1,Mobile App,9,2,1.14,Favorable,47.88,1.0,1
34,Female,53.44,7,4,0,Mobile App,12,6,0.87,Neutral,35.51,5.724115666301464,1
33,Male,50.91,9,2,1,Website,1,0,1.15,Favorable,8.49,22.282296483679943,1
29,Male,76.6,46,18,0,Mobile App,6,9,1.01,Favorable,18.32,18.319822269411475,1
25,Male,47.02,40,4,1,Website,13,0,0.86,Neutral,44.21,7.3736581821879845,1
37,Female,12.12,41,13,0,In-store,5,6,1.06,Neutral,21.47,13.070670604289898,1
20,Female,120.88,42,15,1,In-store,11,0,1.01,Unfavorable,47.79,9.605951798741017,1
33,Male,36.19,8,0,0,In-store,11,8,0.81,Favorable,24.67,7.200714733394161,1
47,Female,69.37,13,16,1,In-store,3,8,0.96,Favorable,43.16,11.61094788782674,1
62,Female,19.92,36,10,1,Website,3,7,1.11,Neutral,2.25,29.476397866923964,1
40,Female,54.9,26,8,0,In-store,11,7,1.02,Favorable,21.99,15.399192497039904,1
45,Female,34.11,40,3,1,Mobile App,5,3,0.91,Favorable,35.16,10.338721893773196,1
68,Female,-6.45,31,1,0,Mobile App,8,3,1.17,Neutral,43.25,1.0621986047718464,1
57,Male,44.34,3,8,0,Website,9,4,0.9,Favorable,30.68,6.624590974313164,1
22,Male,49.0,1,4,0,In-store,5,8,0.9,Neutral,9.08,16.88300054083746,1
37,Male,45.62,32,3,0,Website,5,2,0.94,Neutral,44.35,1.0,1
57,Female,54.86,20,4,0,Website,10,3,1.16,Favorable,28.95,4.910878806125993,1
61,Female,44.61,0,17,0,In-store,0,9,1.0,Favorable,5.85,27.382227401824487,1
18,Female,51.38,43,12,0,Mobile App,4,4,1.07,Favorable,23.46,10.353530241498156,1
47,Female,53.4,10,4,1,Mobile App,14,6,1.19,Favorable,35.1,8.2821350136386,1
38,Male,49.3,0,18,1,Mobile App,0,4,1.11,Unfavorable,22.83,21.487588300441956,1
37,Female,46.58,45,2,1,Website,10,8,0.87,Neutral,43.6,3.7754443773528212,1
23,Female,32.13,10,17,0,Mobile App,13,5,1.12,Favorable,21.47,15.477267726881514,1
39,Female,61.89,6,5,0,Website,8,2,1.1,Favorable,29.38,6.335611384283495,1
35,Female,44.34,1,5,0,In-store,9,5,0.89,Favorable,10.95,20.75544038939895,1
25,Female,42.72,14,4,0,Mobile App,3,5,0.93,Unfavorable,25.88,8.536798303977685,1
56,Male,60.25,7,0,0,In-store,1,9,1.08,Unfavorable,11.53,12.46806241133665,1
49,Female,,46,7,0,Mobile App,8,0,0.9,Favorable,11.65,18.14600778613592,1
50,Male,36.04,25,0,0,Mobile App,5,6,0.88,nan,14.36,12.971306334245602,1
33,Female,75.01,39,5,0,Mobile App,13,2,1.08,Favorable,2.69,25.00483828583187,1
29,Female,26.22,41,19,0,Website,10,0,1.15,Favorable,8.58,24.663521097133547,1
55,Male,29.37,34,13,1,Website,12,0,0.83,Favorable,21.51,21.71894105833993,1
69,Female,63.37,45,10,0,In-store,9,4,0.98,Neutral,6.99,19.10514323971058,1
51,Male,85.02,40,1,0,Website,2,9,1.04,Favorable,7.1,15.512683041938985,1
31,Male,38.45,40,3,1,Mobile App,12,9,1.07,Unfavorable,48.41,1.0525252521348196,1
53,Male,,20,12,0,Website,11,1,1.2,nan,21.64,12.215112769553707,1
50,Female,26.15,37,6,1,Website,1,1,1.07,Neutral,20.48,17.854812835558672,1
40,Female,31.42,7,5,0,Mobile App,5,3,1.05,Favorable,13.75,16.128368345412902,1
67,Female,72.64,42,2,1,In-store,9,9,1.2,Favorable,25.87,13.319744911526882,1
62,Male,57.32,31,8,0,Mobile App,5,6,0.82,Favorable,30.01,5.772764777289645,1
19,Female,73.26,7,13,0,Website,13,7,0.83,Unfavorable,21.2,13.96893227780744,1
58,Female,71.73,43,19,0,Website,11,9,1.02,Neutral,19.99,18.715764695266635,1
38,Male,8.21,9,10,0,In-store,11,6,0.94,Favorable,35.17,5.081106321759188,1
19,Male,26.08,22,4,0,Mobile App,8,8,0.84,Favorable,47.51,1.0,1
44,Male,55.49,3,13,0,In-store,4,6,0.92,Neutral,43.95,6.441032882626685,1
26,Female,16.06,47,18,0,Website,10,3,1.07,Favorable,6.37,28.83535139423823,1
18,Female,28.91,37,7,1,In-store,14,8,1.15,Unfavorable,32.79,14.393668959754088,1
28,Female,78.54,29,6,0,In-store,14,8,0.84,Unfavorable,0.85,23.158940049440616,1
20,Male,39.17,40,6,0,In-store,11,2,1.02,Neutral,31.84,5.892619009119784,1
69,Female,64.21,22,2,0,Website,8,9,0.92,Neutral,23.49,13.590791272136599,1
40,Male,49.44,4,2,1,Mobile App,12,7,1.07,Neutral,24.81,15.73847830435647,1
43,Male,36.4,20,17,1,Mobile App,4,0,1.02,Favorable,29.61,17.051251975053958,1
21,Female,16.72,5,12,0,Mobile App,1,1,1.17,Favorable,37.26,10.38916754277308,0
35,Male,54.67,48,0,0,Mobile App,0,7,0.82,Favorable,36.61,2.0255244966336137,1
23,Female,79.09,16,4,1,Mobile App,8,7,0.99,Unfavorable,2.7,28.290373371100987,1
52,Male,36.97,24,3,0,In-store,9,5,0.88,Neutral,36.96,6.20803481726653,1
39,Female,51.37,23,15,1,Mobile App,6,7,1.01,Favorable,41.58,10.38592055139923,1
60,Male,19.6,21,14,0,Mobile App,2,7,1.14,Neutral,3.87,24.7957336693846,1
32,Female,36.56,12,17,0,Mobile App,14,1,1.16,Favorable,16.49,20.750432493522162,1
39,Male,56.82,16,16,0,Mobile App,11,2,0.96,Unfavorable,39.71,8.330178894301586,1
54,Male,,13,13,1,Website,5,6,1.12,Favorable,24.91,16.98839821293438,1
69,Female,61.12,33,13,1,Website,9,2,0.91,Neutral,34.9,14.274245337400576,1
59,Male,9.37,25,18,0,Mobile App,3,1,0.8,Favorable,25.36,15.734860597376604,1
29,Female,40.86,18,5,0,Website,13,5,1.14,Neutral,48.92,1.0,1
64,Female,30.65,25,12,0,Mobile App,8,1,0.85,Favorable,46.84,1.0,1
66,Male,43.82,2,17,0,In-store,14,1,0.81,Favorable,14.42,20.82424116684297,1
59,Male,47.78,1,14,0,Mobile App,1,1,0.94,Neutral,19.6,21.486045643141303,1
55,Female,71.33,27,6,1,In-store,13,3,0.95,Neutral,21.85,17.986544972058752,1
35,Female,55.9,1,18,1,Mobile App,10,6,0.83,Unfavorable,5.66,30.0,1
62,Female,78.36,21,16,0,Website,11,5,1.13,Neutral,20.5,18.826432060338856,1
52,Female,,6,8,0,Website,14,4,0.96,Neutral,38.85,7.392327351915677,1
47,Female,21.66,3,10,0,In-store,11,3,1.0,Unfavorable,42.42,2.351768188258602,1
41,Male,79.1,48,4,0,In-store,3,1,0.91,Unfavorable,44.36,3.1923052861950563,1
59,Female,58.67,37,1,1,Mobile App,0,7,1.0,Neutral,1.22,22.75322308011792,1
47,Female,35.13,38,14,0,Website,6,1,1.11,Neutral,39.55,6.44477071000108,1
31,Male,58.76,19,11,0,Website,13,7,1.16,Unfavorable,25.38,11.855852257272174,1
23,Male,66.71,5,9,0,Mobile App,3,9,1.19,Neutral,10.7,21.58511659358413,1
20,Male,,8,9,0,Mobile App,4,3,0.97,Neutral,25.19,9.692396472700409,1
33,Male,35.42,30,19,0,Mobile App,14,4,1.2,Favorable,42.29,10.482066580213651,1
24,Female,41.17,25,10,1,In-store,11,0,0.92,Neutral,22.0,18.63105803132143,1
69,Male,55.81,35,9,0,Mobile App,0,1,0.8,Favorable,49.53,1.0,1
31,Male,53.98,25,6,1,Website,1,7,1.11,Favorable,31.03,14.855992025720937,1
26,Male,74.25,27,13,0,Website,11,0,0.87,Unfavorable,24.74,15.093630578485383,1
32,Female,44.48,4,12,1,In-store,3,2,0.82,Neutral,15.1,26.004560272784214,1
38,Female,30.72,9,4,1,Mobile App,1,1,1.17,Favorable,1.05,28.56238356709435,1
52,Male,101.54,17,18,1,Website,13,9,1.12,Favorable,30.72,23.879016393361212,1
19,Male,53.49,14,9,1,Website,13,4,0.84,Favorable,29.09,17.261487500821424,1
44,Female,66.69,32,7,0,Mobile App,12,3,1.11,Favorable,26.08,10.705889824227896,1
19,Female,60.44,4,17,0,Website,0,3,1.14,Favorable,27.12,15.062513237612134,1
52,Male,53.73,36,0,0,Mobile App,9,3,1.16,Favorable,42.25,2.34644832416579,1
35,Male,45.45,39,4,0,Mobile App,0,3,1.02,Favorable,16.19,14.547934432659634,1
31,Male,-6.08,21,10,1,Website,5,3,1.08,Unfavorable,27.74,17.185828088540408,1
37,Male,28.74,21,19,0,Mobile App,1,5,1.1,Favorable,34.16,14.860113425980856,1
35,Female,56.58,21,10,1,Website,2,1,1.08,Favorable,10.89,23.95099018923419,1
27,Female,-4.38,14,15,1,Website,4,3,1.06,Unfavorable,46.28,7.667478199476489,1
42,Male,51.43,16,9,1,Website,2,6,1.02,Neutral,36.99,12.247983081785808,1
19,Female,63.22,44,14,0,Mobile App,5,6,0.99,Favorable,3.14,24.553838479659948,1
42,Male,66.67,27,6,1,Mobile App,6,0,1.2,Favorable,43.32,9.480692609023084,1
50,Female,61.96,21,14,0,Website,9,9,0.94,Neutral,46.53,1.0,1
53,Female,69.17,20,15,0,In-store,5,8,0.84,Favorable,39.79,6.712615624350818,1
48,Male,82.11,41,5,0,Website,1,6,1.11,Neutral,21.6,12.42287669008663,1
31,Male,71.92,16,10,0,Mobile App,8,5,0.89,Favorable,49.72,1.0,1
18,Female,53.94,4,16,0,Mobile App,1,1,1.01,Unfavorable,6.66,27.734822346397532,0
63,Male,47.31,17,14,0,Mobile App,5,5,0.84,Neutral,27.06,14.15024358153907,1
33,Male,52.29,16,15,1,Website,8,4,1.05,nan,8.93,26.946327926214433,1
63,Female,44.49,3,1,0,Website,8,8,1.18,nan,22.25,10.12782282002999,1
69,Female,72.35,6,3,1,Mobile App,1,0,1.09,Neutral,46.41,1.0,1
20,Male,61.44,24,18,0,Website,8,4,0.89,Favorable,39.82,10.393049285689559,1
52,Female,42.38,36,5,0,In-store,7,2,1.19,Favorable,39.21,5.80764464311941,1
58,Male,76.48,39,17,0,Website,13,8,0.92,Favorable,18.02,19.456585791195952,1
23,Female,44.16,39,10,0,Mobile App,6,0,0.97,Neutral,46.75,1.8755339617632505,1
42,Female,31.08,42,8,1,Mobile App,12,5,1.0,Neutral,18.73,17.63901072461004,1
30,Female,,8,2,0,Mobile App,10,2,1.2,Favorable,2.48,18.50286863031148,1
51,Male,33.52,18,1,0,Mobile App,7,0,0.83,Neutral,32.07,6.829797527106298,1
25,Female,68.72,8,17,0,Mobile App,9,2,1.08,Neutral,18.45,19.300357648583063,1
38,Female,33.09,22,14,1,Website,7,1,0.94,Unfavorable,8.11,30.0,1
51,Male,47.69,30,17,0,Mobile App,0,9,0.83,Unfavorable,46.77,6.52179538115339,1
21,Male,68.79,31,18,0,Website,8,7,1.17,Unfavorable,32.04,10.951896693756119,1
42,Male,35.76,30,14,0,Mobile App,5,2,1.04,Unfavorable,47.06,8.329909125334222,1
32,Male,58.22,16,16,0,In-store,0,6,1.1,Favorable,29.36,10.702174547990374,1
21,Female,30.53,47,17,0,Website,0,9,0.9,Favorable,3.66,26.14146636327829,1
62,Male,54.89,38,17,0,Mobile App,12,5,1.1,Favorable,1.98,28.096865655958315,1
29,Male,61.34,21,10,0,Website,6,6,1.13,Neutral,45.08,3.3270717531904603,1
49,Female,49.16,34,17,0,In-store,9,6,0.97,Favorable,2.42,26.291907727421943,1
49,Male,50.67,29,2,0,Mobile App,1,9,1.03,Neutral,30.95,5.786122278447522,1
45,Female,58.88,39,12,0,Website,5,0,1.19,Favorable,15.25,21.282233304395028,1
30,Male,44.39,36,13,1,Website,12,3,1.14,Favorable,34.54,17.16547775279482,1
48,Female,67.79,25,3,0,Mobile App,4,3,0.98,Favorable,14.59,18.091712568512595,1
31,Female,77.42,5,17,0,Website,4,4,1.07,Unfavorable,2.34,25.832289133863604,1
37,Female,31.48,33,4,0,Website,9,9,1.11,Favorable,36.68,4.487281516759844,1
35,Male,85.34,31,13,1,Mobile App,14,4,0.81,Unfavorable,15.89,24.70271769026485,1
46,Female,43.93,24,11,0,Mobile App,11,7,1.04,Favorable,27.76,8.206537995087164,1
23,Male,89.89,12,6,0,Website,5,3,1.19,Neutral,38.81,3.2135299724594475,1
49,Male,44.2,37,11,0,Website,13,0,1.18,Favorable,35.29,9.19868189223308,1
46,Male,64.15,37,7,1,In-store,10,4,1.13,Favorable,17.75,19.558225177479674,1
60,Female,64.04,1,2,1,Website,7,0,0.84,Unfavorable,37.52,6.100939747651045,1
19,Male,42.25,4,0,0,Mobile App,4,2,1.2,Favorable,46.32,1.0,1
40,Female,51.45,10,2,0,Mobile App,7,7,1.04,Favorable,30.69,8.30669384895683,1
36,Male,78.8,10,10,0,Website,4,9,0.89,Neutral,35.32,7.955186608156639,1
48,Male,43.56,23,17,0,Mobile App,9,4,1.07,Neutral,43.36,2.7190392557543515,1
68,Female,41.65,13,6,0,Mobile App,14,6,1.14,Unfavorable,42.26,4.484346938836252,1
22,Male,26.93,44,8,0,Mobile App,5,0,0.84,Neutral,17.9,12.697135187482463,1
36,Female,81.35,29,3,1,Mobile App,7,5,1.17,Neutral,49.59,1.0,1
51,Male,40.38,39,9,1,In-store,1,7,1.17,Favorable,1.91,29.25261956038957,1
27,Female,74.0,46,17,0,Mobile App,6,5,0.81,Neutral,49.34,4.564562814090766,1
42,Female,37.97,43,15,0,Website,2,3,1.16,nan,12.68,20.045690147862526,1
19,Male,73.37,34,11,0,Website,8,7,1.18,Favorable,22.3,16.00849011463458,1
28,Male,,20,18,0,Website,9,7,0.82,Neutral,44.24,7.02388340497894,1
67,Female,45.43,4,2,0,In-store,6,5,0.92,Favorable,12.59,11.792767787699278,1
48,Female,35.31,37,7,0,In-store,14,7,0.95,Favorable,11.63,15.839111167647822,1
32,Male,36.94,1,18,0,Website,2,5,0.94,Favorable,32.33,12.391477689560615,1
26,Male,36.68,39,8,1,Mobile App,14,3,1.1,Favorable,35.42,11.518152862903422,1
40,Female,71.3,36,18,0,Website,7,5,0.94,Neutral,0.87,27.624487986878155,1
36,Female,53.2,48,16,0,In-store,9,8,1.18,Favorable,22.8,13.045728833237586,1
26,Male,27.7,33,12,0,Website,1,7,1.2,Favorable,24.71,12.373895319273375,1
52,Male,44.96,10,1,0,Mobile App,9,6,0.93,Favorable,13.96,14.970205349267733,1
38,Male,47.38,35,3,0,Website,11,4,1.0,Favorable,27.53,7.993475524197019,1
26,Female,7.22,10,10,0,Website,7,6,1.02,Favorable,8.15,22.90205828969954,1
45,Male,46.07,8,1,0,Website,6,0,1.03,Neutral,16.52,13.933404422014444,1
63,Female,64.46,5,3,1,Mobile App,11,7,0.95,Favorable,35.81,5.25514681340224,1
68,Male,47.25,33,3,0,Mobile App,4,4,0.87,Favorable,43.75,1.0,1
24,Male,55.09,46,19,1,Website,3,6,0.82,Neutral,29.67,21.164252778873756,1
33,Female,59.69,36,0,0,Website,10,6,0.84,Neutral,4.2,19.017134159540788,1
33,Female,43.15,31,10,0,Mobile App,9,7,1.16,Favorable,34.1,9.056388916343009,1
50,Female,64.62,11,1,0,In-store,11,6,0.91,Unfavorable,44.93,1.0,1
21,Male,79.15,44,18,1,Mobile App,13,5,0.83,Unfavorable,25.46,23.935626280301406,1
21,Female,19.52,31,7,0,Mobile App,9,5,1.05,Favorable,24.94,7.662580145011502,1
56,Female,43.1,16,19,0,Website,0,4,0.83,Neutral,49.57,3.992600881209836,1
57,Male,96.59,3,3,1,Mobile App,12,4,0.83,Favorable,32.0,11.912561282750909,1
34,Male,53.41,41,15,0,Mobile App,3,3,1.05,Favorable,40.4,8.98056522023018,1
54,Male,49.3,32,14,0,Website,5,6,1.04,Favorable,32.5,14.34727626153602,1
56,Male,44.84,42,4,0,Mobile App,14,2,0.82,Unfavorable,11.44,19.370178591432918,1
69,Female,75.49,47,4,0,Website,5,4,0.98,Neutral,14.56,17.12232101970495,1
46,Male,31.22,42,14,0,Website,1,2,0.97,Favorable,33.45,9.437702477590967,1
69,Female,68.52,8,16,1,Website,8,7,1.02,Favorable,23.08,23.27706454477447,1
53,Female,44.46,33,2,0,Website,12,4,1.1,Favorable,20.52,14.823234206066482,1
55,Female,35.0,38,17,0,Website,12,9,0.91,Favorable,1.61,30.0,1
56,Female,45.38,29,10,0,Mobile App,0,5,0.97,Unfavorable,44.28,3.7363073513932816,1
67,Male,49.07,49,5,0,Mobile App,3,0,1.12,Neutral,44.28,3.3790789051616628,1
54,Male,40.05,19,11,0,In-store,3,3,1.17,Favorable,23.32,14.413607851245205,1
69,Male,72.26,38,16,0,Website,1,8,1.16,Favorable,35.19,11.001810038227783,1
52,Female,35.16,22,13,0,Website,7,4,0.99,Unfavorable,9.3,21.53336413399176,1
24,Male,52.8,40,5,0,In-store,10,0,1.01,Neutral,25.44,7.1405017775378665,1
44,Female,60.75,43,9,0,Mobile App,1,3,1.01,Favorable,22.22,15.434249988260081,1
45,Male,52.59,34,15,0,Mobile App,1,5,1.15,Favorable,33.0,10.93726880135909,1
39,Male,65.44,22,17,1,Mobile App,14,6,1.14,Favorable,23.75,22.053710717157788,1
31,Male,41.33,47,19,0,Mobile App,1,6,0.92,Unfavorable,25.17,18.076624040342995,1
24,Female,62.45,38,5,1,Website,14,7,0.87,Favorable,15.14,18.914248805073825,1
54,Female,63.04,22,18,0,In-store,0,4,0.95,Favorable,2.9,29.453841598232557,1
39,Male,69.36,36,2,0,Website,12,5,0.92,Favorable,45.89,1.0,1
22,Female,12.29,22,11,1,Website,4,1,1.18,Favorable,1.11,29.87241802922989,1
19,Male,60.18,38,15,0,Mobile App,10,9,0.91,Neutral,14.43,14.073645342249506,1
44,Female,68.03,27,2,1,Mobile App,3,1,0.87,Favorable,22.66,15.120385648920339,1
38,Female,41.77,18,15,0,In-store,1,2,1.16,Favorable,16.3,17.630837352824507,1
55,Male,39.04,48,3,0,Website,0,3,0.83,Favorable,27.82,7.020521016666569,1
32,Female,35.97,47,19,1,Mobile App,0,5,0.9,Favorable,23.35,21.42942136388942,1
38,Male,29.36,29,12,0,Mobile App,1,5,0.98,Favorable,13.15,18.15699370803232,1
27,Female,63.32,20,3,0,Website,0,2,1.04,Unfavorable,4.86,18.76603192226523,1
40,Male,95.64,23,3,0,Mobile App,8,0,0.93,Favorable,7.31,18.968898073209157,1
56,Female,38.88,20,6,0,Mobile App,14,2,1.0,Favorable,24.57,13.853078568017008,1
22,Male,40.67,25,11,0,Mobile App,1,3,0.88,Neutral,42.37,4.775158959652696,1
18,Female,,49,1,1,In-store,2,8,1.03,Unfavorable,5.48,21.987931809881,1
30,Female,17.96,35,15,0,Mobile App,8,9,0.96,Favorable,34.02,9.99485884521447,1
38,Female,36.09,25,6,0,In-store,4,7,1.14,Favorable,39.71,5.188506891564348,1
43,Female,48.86,32,18,0,Mobile App,13,3,0.97,Neutral,14.2,22.897662122701657,1
67,Female,32.12,35,10,1,Mobile App,12,6,0.98,Favorable,33.58,10.83737808263874,1
62,Male,73.95,3,0,0,In-store,7,8,1.04,Unfavorable,34.49,1.4917863043850181,1
38,Male,24.12,8,8,0,Website,6,1,0.85,Unfavorable,35.54,6.398536786149747,1
35,Male,68.02,7,4,0,In-store,14,2,0.86,Neutral,44.6,1.0,1
54,Female,79.37,1,16,0,Website,13,0,1.12,Favorable,20.23,16.814122942088016,1
62,Male,57.63,28,0,0,In-store,5,7,0.91,Favorable,12.56,13.373071630248667,1
49,Female,47.25,22,16,0,Mobile App,12,1,1.07,Unfavorable,27.42,14.885968661526382,1
53,Female,54.93,5,11,0,In-store,1,6,0.84,Neutral,3.6,24.503783008537837,1
34,Male,41.19,42,12,0,In-store,13,6,1.13,Favorable,17.03,17.602520886607802,1
52,Male,9.28,35,10,0,Mobile App,12,2,1.2,Favorable,44.22,4.767455310770801,1
66,Male,30.41,45,12,0,Mobile App,3,1,0.95,Neutral,26.84,13.51521815693892,1
28,Male,49.78,20,12,0,Mobile App,8,2,1.0,Unfavorable,22.12,12.936147916368245,1
38,Male,31.19,21,5,1,Website,6,7,0.98,Neutral,13.65,20.031756188378836,1
69,Male,41.74,8,5,1,Website,2,8,1.16,Favorable,12.89,20.809634279358868,1
43,Female,59.58,33,19,0,Mobile App,5,7,0.8,Favorable,12.21,23.114437327267517,1
21,Female,52.9,25,9,0,Mobile App,7,1,1.06,Favorable,41.55,2.175322184379495,1
51,Male,,0,18,1,Website,7,8,1.06,Unfavorable,49.26,8.3063763127586,1
69,Male,55.88,35,2,0,Website,7,5,0.95,Favorable,26.97,9.352601394801388,1
65,Male,57.06,43,6,0,Website,12,1,0.89,Neutral,4.45,18.83218669897468,1
35,Female,35.75,4,4,0,Website,7,8,0.9,Favorable,37.68,2.6058394608792113,1
57,Female,23.38,40,7,0,Website,9,4,1.12,Favorable,43.91,4.0792929265959454,1
52,Male,41.74,21,4,0,Website,14,5,0.83,Neutral,46.6,1.0,1
58,Male,35.46,3,11,1,Website,5,0,1.03,Unfavorable,31.62,19.503931341292564,1
46,Female,46.66,47,3,0,Mobile App,10,1,0.92,Favorable,25.59,11.969035793974637,1
69,Female,28.68,1,18,0,Website,14,0,0.91,Favorable,31.22,9.07871533347899,1
46,Male,66.85,15,17,0,In-store,9,3,1.0,Neutral,1.14,25.78175890878693,1
55,Female,35.38,15,2,0,Mobile App,10,1,1.16,Neutral,32.94,4.685317312819699,1
59,Male,42.72,21,6,1,Website,2,0,1.05,Neutral,35.63,9.5820128994099,1
38,Male,49.6,42,7,0,Website,8,2,1.12,Favorable,36.24,6.816394252147496,1
59,Female,72.46,0,14,0,Mobile App,13,3,1.04,Neutral,28.37,14.135308168529603,1
30,Female,85.17,14,16,0,Website,13,3,1.08,Unfavorable,35.15,7.428397527761615,1
66,Male,86.55,23,18,1,In-store,13,2,0.97,Unfavorable,32.12,20.29306510218364,1
58,Female,24.36,3,3,0,Mobile App,2,1,1.17,Neutral,6.22,22.261847843678638,1
34,Male,42.54,17,15,1,Mobile App,11,7,1.0,Unfavorable,44.97,7.299694557783251,1
26,Female,38.73,16,12,0,In-store,11,9,1.02,Favorable,31.33,9.58625886954741,1
58,Male,57.41,6,11,0,Mobile App,14,1,1.01,Favorable,36.53,6.596256579119165,1
18,Female,,49,3,0,In-store,3,4,0.93,Neutral,17.47,15.272442239022112,1
19,Female,38.34,44,11,0,In-store,14,6,0.89,Favorable,46.0,5.531066564799129,1
65,Male,36.76,9,16,0,In-store,9,8,0.83,Unfavorable,25.38,14.447760776329147,1
46,Female,30.05,0,8,1,In-store,0,2,1.09,Favorable,34.11,11.029449426882666,0
50,Female,-3.08,1,11,0,Website,1,0,0.92,Favorable,47.63,3.7182695219477813,0
27,Female,24.04,48,14,0,Website,5,8,0.96,Favorable,45.85,3.6586409611907986,1
67,Male,67.34,21,19,1,Website,13,0,1.17,Favorable,32.42,18.7456974389933,1
57,Female,79.29,31,1,1,In-store,12,7,1.03,Neutral,8.7,23.0689880323043,1
38,Female,76.96,28,8,0,Website,13,1,0.84,Favorable,47.55,1.6901557181915101,1
45,Male,68.18,34,13,0,Website,11,6,1.12,Favorable,49.21,2.477518619008328,1
28,Female,29.76,16,3,0,Mobile App,0,2,0.9,Unfavorable,5.62,16.0703110657626,1
51,Male,26.38,11,3,0,Website,11,5,1.02,Favorable,22.79,11.3093472799875,1
25,Male,13.78,23,5,0,Mobile App,8,5,1.0,Unfavorable,27.64,10.666982038125132,1
39,Female,38.34,29,4,0,In-store,7,3,0.9,Favorable,5.06,20.97861241726657,1
25,Female,51.74,43,16,1,Mobile App,1,7,0.85,Favorable,9.89,25.309506027759433,1
66,Female,29.84,29,12,0,Mobile App,13,4,0.88,Favorable,27.12,14.081067732561896,1
32,Male,58.62,19,19,0,Mobile App,1,6,0.84,Neutral,48.17,4.003295414767319,1
34,Female,63.04,41,16,0,Mobile App,7,4,0.91,Neutral,1.88,22.25557980362553,1
40,Male,40.51,6,18,0,Website,11,3,1.2,Unfavorable,45.67,5.856252134458193,1
41,Male,23.2,41,0,0,Mobile App,10,5,0.96,Favorable,44.98,1.0,1
62,Male,,49,16,0,Website,7,2,1.15,Neutral,42.93,6.530961905711261,1
36,Female,50.7,37,2,0,Mobile App,0,5,1.02,Favorable,19.19,8.909601989456537,1
22,Female,88.82,6,13,0,Mobile App,13,5,1.07,Unfavorable,24.8,13.67770282606549,1
49,Female,51.85,48,11,1,Website,4,5,0.86,Unfavorable,20.48,17.012596458936812,1
61,Female,,29,14,0,Mobile App,14,2,0.91,Favorable,47.41,1.9437460962927875,1
18,Male,30.71,11,5,1,Mobile App,10,7,1.0,Favorable,26.31,15.017651868339758,1
40,Female,41.53,48,19,1,Website,1,3,1.15,Favorable,4.49,30.0,1
54,Male,18.82,30,1,0,Website,0,1,0.82,Neutral,14.07,12.905472457956709,1
25,Male,23.13,17,3,0,Mobile App,2,6,1.0,Unfavorable,23.37,9.788171377298085,1
30,Male,64.82,45,12,0,Mobile App,14,7,0.82,Unfavorable,47.7,3.74647285125486,1
25,Female,44.35,42,12,0,Mobile App,12,3,0.98,Neutral,28.66,12.48072608278725,1
40,Female,41.55,1,16,1,Mobile App,2,5,1.05,Neutral,34.96,16.432380842826852,1
60,Female,35.19,32,5,1,Mobile App,12,7,1.1,Favorable,4.88,26.457669202195035,1
18,Male,42.29,10,10,1,In-store,9,4,0.86,Neutral,43.93,7.273272530494241,1
62,Male,72.66,33,18,0,Website,8,8,0.87,Favorable,27.18,13.83507165557139,1
68,Female,,15,15,1,In-store,9,5,0.99,Neutral,46.1,10.00817855491039,1
41,Male,26.4,34,7,1,Mobile App,0,5,1.2,Favorable,22.55,12.564441700023064,1
52,Female,70.61,32,0,0,Mobile App,10,1,0.94,Favorable,34.31,1.0,1
41,Female,84.5,20,9,1,Mobile App,1,6,0.97,Neutral,23.81,20.585901525389723,1
34,Male,59.89,19,1,1,Website,8,8,0.97,Unfavorable,7.56,23.99071866768335,1
22,Female,67.83,7,18,0,Mobile App,13,4,0.83,Neutral,13.97,20.655718691861182,1
37,Female,74.42,25,13,0,Website,4,4,1.11,Neutral,3.83,22.124580390892657,1
38,Male,16.87,32,2,0,Website,8,4,0.9,Unfavorable,22.29,10.939768692584751,1
57,Female,87.29,25,8,0,Mobile App,5,0,1.08,Favorable,32.64,9.086433491021264,1
48,Male,71.98,36,7,0,Website,9,4,0.99,Favorable,12.56,15.43559908389274,1
63,Female,59.78,29,10,1,Website,9,9,1.04,Unfavorable,24.77,17.36189931028307,1
53,Female,47.49,30,14,0,In-store,2,7,0.82,Unfavorable,23.22,11.785736781046957,1
28,Female,,32,5,0,In-store,7,2,1.16,Favorable,26.9,8.171867096542817,1
69,Female,43.37,10,1,0,Mobile App,12,8,0.9,Favorable,9.64,15.207953202284994,1
32,Male,58.97,40,0,0,In-store,8,8,1.07,Unfavorable,26.93,6.860244599260149,1
36,Female,27.91,4,2,0,In-store,1,5,1.12,Neutral,18.53,16.166320696263888,1
24,Male,48.61,1,17,0,Mobile App,8,3,1.02,Favorable,14.66,18.811880886841067,1
68,Female,26.33,12,13,0,In-store,3,3,0.93,Favorable,29.51,14.749411902927369,1
45,Female,42.31,17,16,0,Website,7,0,1.19,Unfavorable,7.83,22.92158488281502,1
68,Male,22.95,25,1,0,Mobile App,4,9,0.91,Favorable,45.08,1.0,1
